COMPANY_CD,COUNTERPARTY_CD,SEQ_NO,SEC_REF_NO,SEC_CATEGORY,SEC_TYPE,DEAL_TYPE,GUARANTOR_CD,CURRENCY,VARIATION_VALUE,VALUE,VALUE_FLUC,ISS_BANK_CD,ISS_BANK_REF,ADV_BANK_CD,ADV_BANK_REF,CONFIRM_BANK_CD,CONFIRM_BANK_REF,RECEIPT_DT,ISSUE_DT,EXPIRE_DT,RENEW_DT,CANCEL_DT,TENOR,REVIEW_DT,STATUS,REMARKS,FLAG,INORDER_HIST,ENT_BY,ENT_DT,MODIFY_DT,MODIFY_BY,APRV_DT,APRV_BY,SEQ_REV_NO,GX,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SAP_REVERSAL,SAP_REVERSAL_BY,SAP_REVERSAL_DT,PG_REF,CR_DR,TDS_AMT,TDS_STRUCT_CD,LOG_SEQ_NO,LOG_ENT_DT
SISECAM:0:NA=PUR,SISECAM,15,SISECAM-S-15,I,BG,Gas,null,1,Fixed,117919000,0,Citibank N.A. ? India Branches,5809689995,null,null,null,null,03/10/2023 00:00:00,05/10/2023 00:00:00,30/11/2023 00:00:00,null,24/12/2024 00:00:00,57,null,C,SN05 FGSA 04 JUNE 2023 - NOT IN ORDER,X,null,48,29/09/2023 00:00:00,24/12/2024 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,3,24/12/2024 00:00:00
SISECAM:0:NA=PUR,SISECAM,16,SISECAM-S-16,I,LC,Gas,null,1,Fixed,117919000,0,Citibank N.A. ? India Branches,5800690025,null,null,null,null,26/12/2023 00:00:00,07/11/2023 00:00:00,31/01/2024 00:00:00,null,null,86,null,A,SN06 FGSA 04 JUNE 2021,null,null,37,25/10/2023 00:00:00,09/02/2024 00:00:00,159,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,09/02/2024 00:00:00
SISECAM:0:NA=PUR,SISECAM,7,SISECAM-S-1-V2,I,BG,Gas,null,1,Fixed,83399000,0,State Bank of India,0194621BG0000201,null,null,null,null,05/01/2022 00:00:00,24/01/2022 00:00:00,31/07/2022 00:00:00,24/01/2022 00:00:00,null,189,null,O,SN01 FGSA 09 JUNE 2021 AMD01 - BG ISSUANCE CONFIRMED,Y,Y,104,24/01/2022 00:00:00,24/01/2022 00:00:00,104,24/01/2022 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,2,24/01/2022 00:00:00
SISECAM:0:NA=PUR,SISECAM,7,SISECAM-S-1-V2,I,BG,Gas,null,1,Fixed,83399000,0,State Bank of India,0194621BG0000201,null,null,null,null,05/01/2022 00:00:00,24/01/2022 00:00:00,31/07/2022 00:00:00,24/01/2022 00:00:00,null,189,null,O,SN01.03 FGSA 09 JUNE 2021 AMD01 - BG ISSUANCE CONFIRMED,Y,Y,104,24/01/2022 00:00:00,24/01/2022 00:00:00,104,24/01/2022 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,3,24/01/2022 00:00:00
SISECAM:0:NA=PUR,SISECAM,7,SISECAM-S-1-V2,I,BG,Gas,null,1,Fixed,83399000,0,State Bank of India,0194621BG0000201,null,null,null,null,05/01/2022 00:00:00,24/01/2022 00:00:00,31/07/2022 00:00:00,24/01/2022 00:00:00,01/07/2022 00:00:00,189,null,R,SN01.03 FGSA 09 JUNE 2021 AMD01 - BG ISSUANCE CONFIRMED,X,Y,104,24/01/2022 00:00:00,24/01/2022 00:00:00,104,24/01/2022 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,4,01/07/2022 00:00:00
SISECAM:0:NA=PUR,SISECAM,10,SISECAM-S-1-V3,I,BG,Gas,null,1,Fixed,83399000,0,State Bank of India,0194621BG0000201,null,null,null,null,05/01/2022 00:00:00,01/07/2022 00:00:00,31/07/2022 00:00:00,01/07/2022 00:00:00,null,189,null,A,SN01.03 FGSA 09 JUNE 2021 AMD01 - BG ISSUANCE CONFIRMED,null,Y,104,01/07/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,01/07/2022 00:00:00
SISECAM:0:NA=PUR,SISECAM,10,SISECAM-S-1-V3,I,BG,Gas,null,1,Fixed,83399000,0,State Bank of India,0194621BG0000201,null,null,null,null,05/01/2022 00:00:00,01/07/2022 00:00:00,30/04/2023 00:00:00,01/07/2022 00:00:00,null,304,null,O,SN01.03 FGSA 09 JUNE 2021 AMD02 - BG ISSUANCE CONFIRMED,Y,Y,104,01/07/2022 00:00:00,01/07/2022 00:00:00,104,01/07/2022 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,2,01/07/2022 00:00:00
SISECAM:0:NA=PUR,SISECAM,10,SISECAM-S-1-V3,I,BG,Gas,null,1,Fixed,83399000,0,State Bank of India,0194621BG0000201,null,null,null,null,05/01/2022 00:00:00,01/07/2022 00:00:00,30/04/2023 00:00:00,01/07/2022 00:00:00,null,304,null,O,SN01.03-04 FGSA 09 JUNE 2021 AMD02 - BG ISSUANCE CONFIRMED,Y,Y,104,01/07/2022 00:00:00,01/07/2022 00:00:00,104,01/07/2022 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,3,01/07/2022 00:00:00
SEMTPL-12-1-D-23036-0=PUR,SEMTPL,32,SEMTIPL-S-32,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,Security not required due to group company,null,null,170,22/11/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,22/11/2023 00:00:00
SEMTPL-14-1-D-24009-2=PUR,SEMTPL,38,SEMTIPL-S-38,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,18,07/06/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,07/06/2024 00:00:00
SEMTPL-14-24008-N-24010-2=PUR,SEMTPL,39,SEMTIPL-S-39,I,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,45,07/06/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,07/06/2024 00:00:00
SEMTPL-13-1-D-24007-0=PUR,SEMTPL,35,SEMTIPL-S-35,I,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,18,02/04/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,02/04/2024 00:00:00
SEMTPL-14-1-D-24008-2=PUR,SEMTPL,36,SEMTIPL-S-36,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,18,01/05/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,01/05/2024 00:00:00
SEMTPL-19-1-T-24013-2=PUR,SEMTPL,44,SEMTIPL-S-44,I,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,44,01/10/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,01/10/2024 00:00:00
SEMTPL-20-1-D-25004-0=PUR,SEMTPL,46,SEMTIPL-S-46,I,OA,null,null,1,null,0,null,null,null,null,null,null,null,03/02/2025 00:00:00,null,null,null,null,null,null,P,no security envisaged,null,null,170,03/02/2025 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,03/02/2025 00:00:00
SEMTPL-15-1-D-24012-0=PUR,SEMTPL,43,SEMTIPL-S-43,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,No advance payment,null,null,170,12/09/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,12/09/2024 00:00:00
SEMTPL-16-1-D-24012-0=PUR,SEMTPL,43,SEMTIPL-S-43,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,No advance payment,null,null,170,12/09/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,12/09/2024 00:00:00
SEMTPL-17-1-D-24012-0=PUR,SEMTPL,43,SEMTIPL-S-43,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,No advance payment,null,null,170,12/09/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,12/09/2024 00:00:00
SEMTPL-18-1-D-24012-1=PUR,SEMTPL,43,SEMTIPL-S-43,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,No advance payment,null,null,170,12/09/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,12/09/2024 00:00:00
SEMTPL-11-1-D-23014-0=PUR,SEMTPL,25,SEMTIPL-S-25,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,110,25/04/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,25/04/2023 00:00:00
SEMTPL-2-1-D-22031-5=PUR,SEMTPL,9,SEMTIPL-S-9,I,OA,null,null,2,null,null,null,null,null,null,null,null,null,07/11/2022 00:00:00,null,null,null,null,null,null,P,Security not required,null,null,170,07/11/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,07/11/2022 00:00:00
SEMTPL-2-1-D-22031-5=PUR,SEMTPL,11,SEMTIPL-S-11,I,OA,null,null,2,null,10188090,null,null,null,null,null,null,null,07/11/2022 00:00:00,null,null,null,null,null,null,P,Security not required,null,null,170,07/11/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,07/11/2022 00:00:00
SEMTPL-2-22017-N-22029-5=PUR,SEMTPL,7,SEMTIPL-S-7,I,PCG,null,null,1,null,8773515,null,null,null,null,null,null,null,27/10/2022 00:00:00,null,null,null,null,null,null,P,Security not required,null,null,170,27/10/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,27/10/2022 00:00:00
SEMTPL-2-1-D-22031-5=PUR,SEMTPL,10,SEMTIPL-S-10,I,OA,null,null,2,null,null,null,null,null,null,null,null,null,07/11/2022 00:00:00,null,null,null,null,null,null,P,Security not required,null,null,170,07/11/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,07/11/2022 00:00:00
SEMTPL-4-1-D-23003-0=PUR,SEMTPL,17,SEMTIPL-S-17,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,154,30/01/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/01/2023 00:00:00
SEMTPL-3-1-D-23001-0=PUR,SEMTPL,18,SEMTIPL-S-18,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,154,30/01/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/01/2023 00:00:00
SEMTPL-5-1-D-23004-0=PUR,SEMTPL,19,SEMTIPL-S-19,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,170,03/02/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,03/02/2023 00:00:00
SEMTPL-2-1-D-22032-5=PUR,SEMTPL,12,SEMTIPL-S-12,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,37,14/11/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,14/11/2022 00:00:00
SEMTPL-8-1-D-23008-3=PUR,SEMTPL,22,SEMTIPL-S-22,I,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,Security not required,null,null,170,16/03/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,16/03/2023 00:00:00
SEMTPL-11-1-D-23014-0=PUR,SEMTPL,26,SEMTIPL-S-26,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,110,25/04/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,25/04/2023 00:00:00
SEMTPL-9-1-D-23009-0=PUR,SEMTPL,23,SEMTIPL-S-23,I,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,Security not required,null,null,170,17/03/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,17/03/2023 00:00:00
SEMTPL-10-1-D-23021-1=PUR,SEMTPL,28,SEMTIPL-S-28,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,18,30/06/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/06/2023 00:00:00
SEMTPL-10-1-D-23021-1=PUR,SEMTPL,29,SEMTIPL-S-29,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,37,30/06/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/06/2023 00:00:00
SEMTPL-2-1-D-22027-5=PUR,SEMTPL,6,SEMTIPL-S-6,I,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,37,28/09/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,28/09/2022 00:00:00
SEMTPL-1-1-D-22026-0=PUR,SEMTPL,5,SEMTIPL-S-5,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,110,22/09/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,22/09/2022 00:00:00
SEMTPL-2-1-D-22031-5=PUR,SEMTPL,11,SEMTIPL-S-11,I,OA,null,null,2,null,10188090,null,null,null,null,null,null,null,07/11/2022 00:00:00,null,null,null,null,null,null,P,Security not required,null,null,170,07/11/2022 00:00:00,07/11/2022 00:00:00,170,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,07/11/2022 00:00:00
SEMTPL-2-1-D-22034-5=PUR,SEMTPL,13,SEMTIPL-S-13,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,37,16/12/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,16/12/2022 00:00:00
SEMTPL-2-22018-N-22030-5=PUR,SEMTPL,8,SEMTIPL-S-8,I,ADV,null,null,1,null,97498440,null,null,null,null,null,null,null,28/10/2022 00:00:00,null,null,null,null,null,null,P,Security not required,null,null,170,28/10/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,28/10/2022 00:00:00
SEMTPL-2-1-D-22035-5=PUR,SEMTPL,14,SEMTIPL-S-14,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,154,28/12/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,28/12/2022 00:00:00
SEMTPL-6-1-D-23005-0=PUR,SEMTPL,20,SEMTIPL-S-20,I,OA,null,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,170,23/02/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,23/02/2023 00:00:00
SEMTPL-7-1-D-23006-0=PUR,SEMTPL,21,SEMTIPL-S-21,I,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,Security not required,null,null,170,24/02/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,24/02/2023 00:00:00
SEMTEXP-0-1-T-23039-0=PUR,SEMTEXP,10,SEMTEXP-S-10,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,170,05/12/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,05/12/2023 00:00:00
SEMTEXP-0-1-D-23022-0=PUR,SEMTEXP,1,SEMTEXP-S-1,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,18,21/07/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,21/07/2023 00:00:00
SEMTEXP-0-1-D-23023-0=PUR,SEMTEXP,2,SEMTEXP-S-2,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,18,21/07/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,21/07/2023 00:00:00
SEMTEXP-0-1-D-23026-0=PUR,SEMTEXP,5,SEMTEXP-S-5,I,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,Security not required,null,null,170,31/08/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,31/08/2023 00:00:00
SEMTEXP-0-1-D-23026-0=PUR,SEMTEXP,6,SEMTEXP-S-6,I,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,Security not required,null,null,170,31/08/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,31/08/2023 00:00:00
SEMTEXP-0-1-D-23029-0=PUR,SEMTEXP,7,SEMTEXP-S-7,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,154,20/09/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,20/09/2023 00:00:00
SELNG-7-22013-N-22024-0=PUR,SELNG,5,SELNG-S-5,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,110,22/09/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,22/09/2022 00:00:00
SELNG-7-21023-N-21063-0=PUR,SELNG,1,SELNG-S-1,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,110,16/11/2021 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,16/11/2021 00:00:00
SELNG-7-22002-N-22013-0=PUR,SELNG,2,SELNG-S-2,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,110,12/04/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,12/04/2022 00:00:00
SELNG-7-22013-N-22024-0=PUR,SELNG,3,SELNG-S-3,I,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,110,22/09/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,22/09/2022 00:00:00
RIL:0:NA=PUR,RIL,23,RIL-S-23,I,BG,Gas,null,1,Fixed,15000000,0,The Hongkong & Shanghai Banking Corporation Ltd,TEBBOM271169,null,null,null,null,20/01/2024 00:00:00,20/01/2024 00:00:00,31/05/2024 00:00:00,null,null,133,13/05/2024 00:00:00,O,SEIPL - Bid Bond for CBM Tender RFP/CBM/2024/001 dd 10th Jan 2024. Claim Expiry Date: 30th June 2024. ,Y,Y,125,22/01/2024 00:00:00,22/01/2024 00:00:00,125,22/01/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,2,22/01/2024 00:00:00
RIL:0:NA=PUR,RIL,6,RIL-S-4-V1,I,LC,Gas,null,1,Fixed,488265090,0,STANDARD CHARTERED BANK,530020029344-GS,null,null,null,null,06/02/2024 00:00:00,07/02/2024 00:00:00,24/05/2024 00:00:00,31/01/2022 00:00:00,null,108,01/04/2024 00:00:00,O,SEIPL - GSPA dd 26 Feb 2021 and 15 June 2021 - KGD6. Face Value: INR 162 755 030. Max Liab: INR 488 265 090,Y,Y,125,31/01/2022 00:00:00,08/02/2024 00:00:00,125,08/02/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,5,08/02/2024 00:00:00
RIL:0:NA=PUR,RIL,7,RIL-S-7,I,LC,Gas,null,1,Fixed,844274262,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM221093,The Hongkong & Shanghai Banking Corporation Ltd,null,null,null,08/12/2023 00:00:00,08/12/2023 00:00:00,24/02/2024 00:00:00,null,08/02/2024 00:00:00,79,24/01/2023 00:00:00,R,SEIPL - GSPA DD 26 FEB 2021 - KGD6,X,Y,125,22/06/2022 00:00:00,15/12/2023 00:00:00,125,15/12/2023 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,6,08/02/2024 00:00:00
RIL:0:NA=PUR,RIL,31,RIL-S-18-V1,I,LC,Gas,null,1,Fixed,369975633,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM750107,null,null,null,null,15/05/2024 00:00:00,15/05/2024 00:00:00,01/06/2025 00:00:00,16/05/2024 00:00:00,null,383,30/04/2025 00:00:00,O,SEIPL - GSPA dd 31 May 2023 and 24 May 2024 - KGD6,Y,Y,125,16/05/2024 00:00:00,30/05/2024 00:00:00,125,30/05/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,3,30/05/2024 00:00:00
RIL:0:NA=PUR,RIL,14,RIL-S-14,I,LC,Gas,null,1,Fixed,334270986,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749829,null,null,null,null,08/12/2023 00:00:00,08/12/2023 00:00:00,25/04/2024 00:00:00,null,25/04/2024 00:00:00,140,28/03/2024 00:00:00,R,SEMTIPL: GSPA dd 19 Apr 2023 - KGD6,X,Y,105,03/05/2023 00:00:00,13/12/2023 00:00:00,125,13/12/2023 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,4,25/04/2024 00:00:00
RIL:0:NA=PUR,RIL,29,RIL-S-14-V1,I,LC,Gas,null,1,Fixed,334270986,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749829,null,null,null,null,08/12/2023 00:00:00,25/04/2024 00:00:00,25/04/2024 00:00:00,25/04/2024 00:00:00,null,140,28/03/2024 00:00:00,A,SEMTIPL: GSPA dd 19 Apr 2023 - KGD6,null,Y,125,25/04/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,25/04/2024 00:00:00
RIL:0:NA=PUR,RIL,29,RIL-S-14-V1,I,LC,Gas,null,1,Fixed,334270986,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749829,null,null,null,null,24/04/2024 00:00:00,24/04/2024 00:00:00,25/04/2025 00:00:00,25/04/2024 00:00:00,null,367,10/03/2025 00:00:00,O,SEMTIPL: GSPA dd 19 Apr 2023 - KGD6,Y,Y,125,25/04/2024 00:00:00,25/04/2024 00:00:00,125,25/04/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,2,25/04/2024 00:00:00
RIL:0:NA=PUR,RIL,22,RIL-S-22,I,LC,Gas,null,1,Fixed,6326889,0,Standard Chartered Bank ,530020059294-GS,The Hongkong & Shanghai Banking Corporation Ltd,null,null,null,07/12/2023 00:00:00,07/12/2023 00:00:00,04/12/2024 00:00:00,null,26/04/2024 00:00:00,364,28/10/2024 00:00:00,C,SEMTIPL - SBLC FOR KGD6. AGREEMENT DD 30 NOV 2023. MIGRATED TO FMSng REF: RIL-S-5,X,Y,125,14/12/2023 00:00:00,26/04/2024 00:00:00,125,14/12/2023 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,3,26/04/2024 00:00:00
RIL:0:NA=PUR,RIL,15,RIL-S-15,I,LC,Gas,null,1,Fixed,1143257601,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749824,null,null,null,null,08/12/2023 00:00:00,08/12/2023 00:00:00,25/04/2024 00:00:00,null,22/04/2024 00:00:00,140,19/03/2024 00:00:00,R,SEIPL - GSPA dd 19 Apr 2023 - KGD6,X,Y,105,03/05/2023 00:00:00,13/12/2023 00:00:00,125,13/12/2023 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,5,22/04/2024 00:00:00
RIL:0:NA=PUR,RIL,28,RIL-S-15-V1,I,LC,Gas,null,1,Fixed,1143257601,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749824,null,null,null,null,08/12/2023 00:00:00,22/04/2024 00:00:00,25/04/2024 00:00:00,22/04/2024 00:00:00,null,140,19/03/2024 00:00:00,A,SEIPL - GSPA dd 19 Apr 2023 - KGD6,null,Y,125,22/04/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,22/04/2024 00:00:00
RIL:0:NA=PUR,RIL,28,RIL-S-15-V1,I,LC,Gas,null,1,Fixed,1143257601,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749824,null,null,null,null,19/04/2024 00:00:00,19/04/2024 00:00:00,25/04/2025 00:00:00,22/04/2024 00:00:00,null,372,10/03/2025 00:00:00,O,SEIPL - GSPA dd 19 Apr 2023 - KGD6,Y,Y,125,22/04/2024 00:00:00,22/04/2024 00:00:00,125,22/04/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,2,22/04/2024 00:00:00
RIL:0:NA=PUR,RIL,32,RIL-S-19-V2,I,LC,Gas,null,1,Fixed,68698563,0,Standard Chartered Bank ,530020053806-GS,The Hongkong & Shanghai Banking Corporation Ltd,null,null,null,15/05/2024 00:00:00,15/05/2024 00:00:00,02/06/2025 00:00:00,16/05/2024 00:00:00,null,384,30/04/2025 00:00:00,O,SEMTIPL - GSPA dated 31 May 2023 - KGD6. Face Value: INR22 899 521.00. Max Liability: INR 68 698 563.00,Y,Y,125,16/05/2024 00:00:00,17/05/2024 00:00:00,125,17/05/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,2,17/05/2024 00:00:00
RIL:0:NA=PUR,RIL,29,RIL-S-14-V1,I,LC,Gas,null,1,Fixed,334270986,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749829,null,null,null,null,24/04/2024 00:00:00,24/04/2024 00:00:00,25/04/2025 00:00:00,25/04/2024 00:00:00,06/05/2024 00:00:00,367,10/03/2025 00:00:00,R,SEMTIPL: GSPA dd 19 Apr 2023 - KGD6,X,Y,125,25/04/2024 00:00:00,25/04/2024 00:00:00,125,25/04/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,3,06/05/2024 00:00:00
RIL:0:NA=PUR,RIL,30,RIL-S-14-V2,I,LC,Gas,null,1,Fixed,334270986,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749829,null,null,null,null,24/04/2024 00:00:00,06/05/2024 00:00:00,25/04/2025 00:00:00,06/05/2024 00:00:00,null,367,10/03/2025 00:00:00,A,SEMTIPL: GSPA dd 19 Apr 2023 - KGD6,null,Y,125,06/05/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,06/05/2024 00:00:00
RIL:0:NA=PUR,RIL,30,RIL-S-14-V2,I,LC,Gas,null,1,Fixed,317977137,0,The Hongkong & Shanghai Banking Corporation Ltd,SDCBOM749829,null,null,null,null,29/04/2024 00:00:00,29/04/2024 00:00:00,25/04/2025 00:00:00,06/05/2024 00:00:00,null,362,10/03/2025 00:00:00,O,SEMTIPL: GSPA dd 19 Apr 2023 - KGD6,Y,Y,125,06/05/2024 00:00:00,06/05/2024 00:00:00,125,06/05/2024 00:00:00,125,0,K,null,null,null,null,null,null,null,null,null,null,2,06/05/2024 00:00:00
