COMPANY_CD,SUPPLIER_CD,VENDOR_CD,INVOICE_TYPE,EFF_DT,SEQ_NO,INVOICE_NO,INVOICE_SEQ,ITEM_DESCRIPTION,SALE_PRICE,SALE_PRICE_UNIT,TAX_STRUCT_CD,FINANCIAL_YEAR,HSN_CODE,SAC_CODE,PURCHASE_NO,REFERENCE_NO,VESSEL_CD,VESSEL_AGENT,VESSEL_FLAG,GRT,IMPORTER,QUANTITY,CARGO_DT,CARGO_AMOUNT,TAX_CD,GATE_PASS_NO,HRS_BERTHING,TIME_SLOTS_BERTHING,FLAG_SAC,SALE_NO,PACER_NO,VENDOR_SUPP_INV_REF,UAM_NO,CARGO_TYPE,CESS_RATE,CESS_AMOUNT,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,TAX_EFF_DT,DISCHARGE_PORT,SIGN,AMT_DESCRIPTION,ITEM_AMT,ITEM_FLAG,INV_FLAG,REF_NO,CRITERIA,ITEM_TAX_AMT,TOTAL_CESS_AMOUNT
2,HPPL,92,HSA,20/07/2020,1,P0032/20-21,32,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2020-2021,null,999799,null,null,Shahamah,HIMANI SHIPPING SERVICES PRIVATE LIMITED,LIBERIA,110895,RELIANCE INDUSTRIES LIMITED,140000,null,null,C,null,32,4,null,null,null,null,null,null,null,null,33,22/07/2020 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,01/09/2023,1,P0024/23-24,24,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,Gaslog Gladstone,GAC SHIPPING (INDIA) PVT LTD,Mamilton  Bermuda,115024,SEIPL,132325,null,null,C,null,36,5,null,null,null,null,null,null,null,null,131,01/09/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,28/09/2023,1,P0028/23-24,28,ADDITIONAL BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,Mraweh,HIMANI SHIPPING SERVICES PRIVATELIMITED,LIBERIA,116703,AMNS + SEIPL,135000,null,null,C,null,8,1,null,null,null,null,null,null,null,null,33,28/09/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,05/01/2024,1,P0041/23-24,41,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,Lusail,HIMANI SHIPPING SERVICES PRIVATE LIMITED,Bahamas [BS],95824,GAIL,140000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,08/01/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,21/11/2023,1,P0035/23-24,35,ADDITIONAL BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,Gaslog Glasgow,GAC SHIPPING (INDIA) PVT. LTD.,Bermuda,112764,SEIPL,25000,null,null,C,null,8,1,null,null,null,null,null,null,null,null,131,21/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,18/01/2024,1,P0042/23-24,42,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,Bilbao Knutsen,GAC SHIPPING (INDIA) PVT. LTD.,Spain,90835,SEIPL,130000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,18/01/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,16,HSA,09/11/2023,1,P0033/23-24,33,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,Grace Emilia,ATLANTIC GLOBAL SHIPPING PVT. LTD,Bahamas,117564,GAIL,160000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,09/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,09/10/2020,1,P0057/20-21,57,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2020-2021,null,999799,null,null,Madrid Spirit,GAC SHIPPING (INDIA) PVT LTD,null,90835,SHELL ENERGY INDIA PVT LTD,130000,null,null,C,null,36,5,null,null,null,null,null,null,null,null,33,14/10/2020 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,01/05/2023,1,P0003/23-24,3,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,PAN AMERICAS,GAC SHIPPING (INDIA) PVT LTD,Hong Kong [HK],114996,AMNS + SEIPL,147000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,02/05/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,21/05/2021,1,P0009/21-22,9,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2021-2022,null,999799,null,null,Maran Gas Ulysses,GAC SHIPPING (INDIA) PVT LTD,Piraeus / Greece,113502,AMNS,145000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,111,21/05/2021 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,10/05/2022,1,P0005/22-23,5,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2022-2023,null,999799,null,null,Shahamah,HIMANI SHIPPING SERVICES PRIVATE LIMITED,LIBERIA,110895,GAIL,134213,null,null,C,null,32,4,null,null,null,null,null,null,null,null,131,10/05/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,15,HSA,18/06/2022,1,P0013/22-23,13,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2022-2023,null,999799,null,null,LNG Enterprise,OVERSEAS MARITIME AGENCIES PVT LTD,France [FR],115408,GAIL,144500,null,null,C,null,30,4,null,null,null,null,null,null,null,null,131,20/06/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,17/11/2023,1,P0034/23-24,34,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,Gaslog Glasgow,GAC SHIPPING (INDIA) PVT. LTD.,Bermuda,112764,SEIPL,25000,null,null,C,null,16,2,null,null,null,null,null,null,null,null,131,17/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,03/02/2023,1,P0045/22-23,45,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2022-2023,null,999799,null,null,Al Marrouna,HIMANI SHIPPING SERVICES PRIVATE LIMITED,Nassau,99106,AMNS,135000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,33,06/02/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,19/04/2023,1,P0001/23-24,1,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,Umm Al Asthan,HIMANI SHIPPING SERVICES PRIVATE LIMITED,Liberia,116703,SEIPL,131404,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,19/04/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,24/08/2021,1,P0037/21-22,37,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2021-2022,null,999799,null,null,Velikiy Novgorod,HIMANI SHIPPING SERVICES PRIVATE LIMITED,Liberia,113876,GAIL,141650,null,null,C,null,32,4,null,null,null,null,null,null,null,null,111,25/08/2021 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,15,HSA,12/05/2022,1,P0006/22-23,6,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2022-2023,null,999799,null,null,Energy Integrity,OVERSEAS MARITIME AGENCIES PVT LTD,Marshall Is [MH],114195,GAIL,135000,null,null,C,null,32,4,null,null,null,null,null,null,null,null,131,16/05/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,28/07/2022,1,P0020/22-23,20,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2022-2023,null,999799,null,null,Gaslog Savannah,GAC SHIPPING (INDIA) PVT LTD,Bermuda,97818,GAIL,140500,null,null,C,null,30,4,null,null,null,null,null,null,null,null,131,28/07/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,15/06/2020,1,P0019/20-21,19,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2020-2021,null,999799,null,null,Pan Asia,GAC SHIPPING (INDIA) PVT LTD,Hong Kong  China,114996,RIL + SEIPL,140000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,33,13/06/2020 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,17/07/2020,1,P0031/20-21,31,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2020-2021,null,999799,null,null,Velikiy Novgorod,GAC SHIPPING (INDIA) PVT LTD,Liberia,113876,GAIL,155500,null,null,C,null,40,5,null,null,null,null,null,null,null,null,33,20/07/2020 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,07/09/2020,1,P0046/20-21,46,Bearthing charges,.047,2,CGST 9%@SGST 9%,2020-2021,null,999799,null,null,PSKOV,Himani shipping services Pvt Ltd.,Monrovia,113876,Gail,135000,null,null,C,null,32,4,null,null,null,null,null,null,null,null,33,09/09/2020 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,09/09/2020,1,P0047/20-21,47,Additional Bearthing charges,.047,2,CGST 9%@SGST 9%,2020-2021,null,999799,null,null,PSKOV,Himani shipping services Pvt Ltd.,Monrovia,113876,Gail,135000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,33,09/09/2020 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,15/06/2020,1,P0018/20-21,18,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2020-2021,null,999799,null,null,Umm Bab,HIMANI SHIPPING SERVICES PRIVATE LIMITED,Greece,97496,AMNS,141211,null,null,C,null,32,4,null,null,null,null,null,null,null,null,33,13/06/2020 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,22/03/2022,1,P0060/21-22,60,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2021-2022,null,999799,null,null,Shahamah,HIMANI SHIPPING SERVICES PRIVATE LIMITED,LIBERIA,110895,AMNS,133945,null,null,C,null,40,5,null,null,null,null,null,null,null,null,33,24/03/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,01/05/2020,1,P0006/20-21,6,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2020-2021,null,999799,null,null,Pan Asia,GAC SHIPPING (INDIA) PVT LTD,Hong Kong  China,114996,SEIPL + AMNS,140000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,33,02/05/2020 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,36,HSA,19/02/2025,1,P0044/24-25,44,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,Kita LNG,INTEROCEAN SHIPPING INDIA PVT LTD,Malta,103902,GAIL,139512,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,20/02/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,30/03/2024,1,P0050/23-24,50,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,EXTREMADURA KNUTSEN,GAC SHIPPING (INDIA) PVT. LTD.,France,114180,SEIPL,127000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,01/04/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,29/08/2024,1,P0027/24-25,27,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,Maran Gas Hector,GAC SHIPPING (INDIA) PVT. LTD.,Greece,113502,SEIPL,135000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,29/08/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,21/03/2025,1,P0047/24-25,47,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,Nizwa LNG,GAC SHIPPING (INDIA) PVT. LTD.,Panama,118608,GAIL,139928,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,25/03/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,36,HSA,19/08/2025,1,P0016/25-26,16,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,100287,INTEROCEAN SHIPPING INDIA PVT LTD,United Kingdom,115366,GAIL,155000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,20/08/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,36,HSA,19/05/2025,1,P0002/25-26,2,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,100284,INTEROCEAN SHIPPING INDIA PVT LTD,Malta,106771,GAIL,142000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,19/05/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,06/06/2025,1,P0006/25-26,6,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,Cubal,GAC SHIPPING (INDIA) PVT. LTD.,Bahamas,100723,GAIL,3651330,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,06/06/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,15,HSA,26/03/2024,1,P0049/23-24,49,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,Energy Integrity,OVERSEAS MARITIME AGENCIES PVT LTD,Marshall Is [MH],114195,GAIL,135000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,26/03/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,02/06/2024,1,P0008/24-25,8,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,Wudang,GAC SHIPPING (INDIA) PVT. LTD.,Hong Kong,114209,GAIL,140000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,03/06/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,01/08/2025,1,P0013/25-26,13,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,Sohar LNG,HIMANI SHIPPING SERVICES PRIVATE LIMITED,PANAMA,111203,GAIL,132500,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,01/08/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,354,HSA,23/07/2024,1,P0018/24-25,18,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,Kool Blizzard,SAMSARA SHIPPING PVT LTD,Marshall Islands,102200,GAIL,145000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,24/07/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,09/09/2025,1,P0021/25-26,21,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,Myrina,GAC SHIPPING (INDIA) PVT. LTD.,Bahamas,113534,SEIPL,31000,null,null,C,null,24,3,null,null,null,null,null,null,null,null,131,10/09/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,29/05/2025,1,P0004/25-26,4,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,Al Hamra,HIMANI SHIPPING SERVICES PRIVATE LIMITED,Liberia,116703,GAIL,133200,null,null,C,null,40,5,null,null,null,null,null,null,null,null,248,29/05/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,36,HSA,18/07/2025,1,P0011/25-26,11,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,100286,INTEROCEAN SHIPPING INDIA PVT LTD,Bahamas,117162,GAIL,156500,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,21/07/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,02/01/2025,1,P0039/24-25,39,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,Sohar LNG,HIMANI SHIPPING SERVICES PRIVATE LIMITED,PANAMA,111203,GAIL,130000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,03/01/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,92,HSA,05/12/2025,1,P0034/25-26,34,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,100292,HIMANI SHIPPING SERVICES PRIVATE LIMITED,Bahamas,104169,AMNS & GAIL,135000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,09/12/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,01/12/2025,1,P0033/25-26,33,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,Cool Runner,GAC SHIPPING (INDIA) PVT. LTD.,Malta ,102097,GAIL,145000,null,null,C,null,36,5,null,null,null,null,null,null,null,null,131,03/12/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,10/01/2025,1,P0040/24-25,40,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,100282,GAC SHIPPING (INDIA) PVT. LTD.,Bahamas,113534,AMNS + SEIPL,157400,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,10/01/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,12/04/2024,1,P0001/24-25,1,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,Maran Gas Lindos,GAC SHIPPING (INDIA) PVT. LTD.,Greece,103893,AMNS,141800,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,15/04/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,07/08/2025,1,P0015/25-26,15,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,Maran Gas Olympias,GAC SHIPPING (INDIA) PVT. LTD.,Greese,113037,SEIPL,31500,null,null,C,null,23,3,null,null,null,null,null,null,null,null,131,11/08/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,403,HSA,03/11/2025,1,P0030/25-26,30,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,LNG Bonny II,J M BAXI MARINE SERVICES PRIVATE LIMITED,Bermuda,115995,AMNS,168970,null,null,C,null,36,5,null,null,null,null,null,null,null,null,131,12/11/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,36,HSA,21/10/2025,1,P0026/25-26,26,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,100290,INTEROCEAN SHIPPING INDIA PVT LTD,Marshal Islands,104169,GAIL,140000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,22/10/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,18/06/2025,1,P0007/25-26,7,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,Lobito,GAC SHIPPING (INDIA) PVT. LTD.,Nassau  Bahamas,100723,GAIL,145000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,18/06/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,08/10/2025,1,P0025/25-26,25,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,100289,GAC SHIPPING (INDIA) PVT. LTD.,Liberia,114221,SEIPL,36670,null,null,C,null,25,4,null,null,null,null,null,null,null,null,131,08/10/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,01/08/2024,1,P0021/24-25,21,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,Sonangol Benguela,GAC SHIPPING (INDIA) PVT. LTD.,Bahamas,104537,GAIL,148104,null,null,C,null,36,5,null,null,null,null,null,null,null,null,131,01/08/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,07/04/2021,1,P0001/21-22,1,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2021-2022,null,999799,null,null,LNG Rivers,GAC SHIPPING (INDIA) PVT LTD,Bermuda,114354,AMNS,122000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,33,08/04/2021 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,21/07/2023,1,P0018/23-24,18,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,Maran Gas Troy,GAC SHIPPING (INDIA) PVT LTD,Greece,103893,GAIL,138000,null,null,C,null,36,5,null,null,null,null,null,null,null,null,131,21/07/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,01/08/2023,1,P0020/23-24,20,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2023-2024,null,999799,null,null,Kita LNG,GAC SHIPPING (INDIA) PVT LTD,Malta,103902,GAIL,138000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,31/07/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,15,HSA,01/06/2020,1,P0015/20-21,15,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2020-2021,null,999799,null,null,Amani,OVERSEAS MARITIME AGENCIES PVT LTD,Brunei,102585,RELIANCE INDUSTRIES LIMITED,145000,null,null,C,null,32,4,null,null,null,null,null,null,null,null,33,04/06/2020 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,02/06/2021,1,P0013/21-22,13,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2021-2022,null,999799,null,null,Marvel Falcon,GAC SHIPPING (INDIA) PVT LTD,Singapore,114084,SEIPL+RIL,159700,null,null,C,null,32,4,null,null,null,null,null,null,null,null,111,02/06/2021 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,15,HSA,03/05/2024,1,P0004/24-25,4,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,BW Brussels,OVERSEAS MARITIME AGENCIES PVT LTD,Singapore,103670,GAIL,132000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,03/05/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,19/07/2024,1,P0017/24-25,17,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,Soyo,GAC SHIPPING (INDIA) PVT. LTD.,Bahamas,100723,GAIL,140000,null,null,C,null,40,5,null,null,null,null,null,null,null,null,131,19/07/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,14,HSA,22/08/2025,1,P0017/25-26,17,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,Myrina,GAC SHIPPING (INDIA) PVT LTD,Bahamas,113534,SEIPL,31500,null,null,C,null,23,3,null,null,null,null,null,null,null,null,33,22/08/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,15,HSA,17/09/2025,1,P0022/25-26,22,BERTHING CHARGES,.047,2,CGST 9%@SGST 9%,2025-2026,null,999799,null,null,100288,OVERSEAS MARITIME AGENCIES PVT LTD,Marshal Islands,114195,GAIL,150000,null,null,C,null,36,5,null,null,null,null,null,null,null,null,131,22/09/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
