COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,TRANS_BU_UNIT,INVOICE_TYPE,ALLOC_QTY,DEFICIENCY_QTY,NEG_IMB_QTY,POS_IMB_QTY,UNAUTH_OVERRUN_QTY,PARKING_QTY,SIP_PAY_RATE,TRANSPORT_RATE,NEGETIVE_IMB_RATE,POSITIVE_IMB_RATE,UNAUTH_OVERRUN_RATE,PARKING_RATE,TRANSMISSION_AMT,NEG_IMB_AMT,POS_IMB_AMT,UNAUTH_OVERRUN_AMT,PARKING_AMT,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,RATE_UNIT,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,DEFICIENCY_AMT,SIP_PAY_FREQ,TDS_AMT,TDS_FACTOR,TDS_STRUCT_CD,TDS_EFF_DT,TCS_TDS,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SYS_INV_NO,INV_COMPONENT,FIN_SYS
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,885.35,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,5090.66,2025-2026,371131201539,15/06/202500:00:00,1,01/06/2025 00:00:00,15/06/2025 00:00:00,20/06/202500:00:00,1,5090.66,null,null,null,1,5090.66,IGST 18%,null,null,6007,null,null,6007,null,Y,6,17/06/202523:18:22,Y,6,17/06/202523:18:22,A,46,18/06/202512:02:37,44,17/06/202517:23:31,2025-2026,O,44,17/06/202517:23:31,null,null,2.55,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,20/06/202516:56:10,null,PC,S
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,134.24,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,772.06,2024-2025,371131202035,15/09/202400:00:00,1,01/09/2024 00:00:00,15/09/2024 00:00:00,21/09/202400:00:00,1,772.06,null,null,null,1,772.06,IGST 18%,null,null,911,null,null,911,null,Y,6,17/09/202416:16:19,Y,6,17/09/202416:16:19,A,46,19/09/202415:12:49,219,17/09/202415:22:01,2024-2025,O,219,17/09/202415:22:01,null,null,0.39,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,25/09/202416:58:14,null,PC,S
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,316.67,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,1821.25,2025-2026,371131202606,15/08/202500:00:00,1,01/08/2025 00:00:00,15/08/2025 00:00:00,21/08/202500:00:00,1,1821.25,null,null,null,1,1821.25,IGST 18%,null,null,2149,null,null,2149,null,Y,6,17/08/202512:35:50,Y,6,17/08/202512:35:50,A,46,18/08/202515:40:09,219,17/08/202511:58:54,2025-2026,O,219,17/08/202511:58:54,null,null,0.91,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,25/08/202517:47:17,null,PC,S
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,516.55,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,2970.37,2025-2026,371131203084,31/08/202500:00:00,2,16/08/2025 00:00:00,31/08/2025 00:00:00,06/09/202500:00:00,1,2970.37,null,null,null,1,2970.37,IGST 18%,null,null,3505,null,null,3505,null,Y,6,02/09/202519:16:22,Y,6,02/09/202519:16:22,A,46,03/09/202512:25:54,23,02/09/202512:21:02,2025-2026,O,23,02/09/202512:21:02,null,null,1.49,2,TDS 2%,01/04/202300:00:00,TDS,Y,46,03/09/202512:54:31,null,PC,S
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,12498.34,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,71865.22,2024-2025,371131203743,31/12/202400:00:00,2,16/12/2024 00:00:00,31/12/2024 00:00:00,06/01/202500:00:00,1,71865.22,null,null,null,1,71865.22,IGST 18%,null,null,84801,null,null,84801,null,Y,6,03/01/202521:35:40,Y,6,03/01/202521:35:40,A,46,06/01/202511:38:49,219,03/01/202517:22:28,2024-2025,O,219,03/01/202517:22:28,null,null,35.93,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,06/01/202512:14:30,null,PC,S
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,26404.74,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,151827.09,2024-2025,371131204022,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,1,151827.09,null,null,null,1,151827.09,IGST 18%,null,null,179156,null,null,179156,null,Y,6,17/01/202516:25:30,Y,6,17/01/202516:25:30,A,46,20/01/202514:38:54,113,17/01/202514:16:07,2024-2025,O,113,17/01/202514:16:07,null,null,75.91,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,20/01/202517:35:00,null,PC,S
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,12066.48,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,69382.19,2024-2025,371131204299,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,1,69382.19,null,null,null,1,69382.19,IGST 18%,null,null,81871,null,null,81871,null,Y,6,04/02/202516:25:31,Y,6,04/02/202516:25:31,A,46,05/02/202511:03:31,219,04/02/202514:59:49,2024-2025,O,219,04/02/202514:59:49,null,null,34.69,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/02/202514:26:37,null,PC,S
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,56.46,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,324.56,2024-2025,371131204518,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,21/02/202500:00:00,1,324.56,null,null,null,1,324.56,IGST 18%,null,null,383,null,null,383,null,Y,6,18/02/202516:05:17,Y,6,18/02/202516:05:17,A,46,19/02/202511:21:57,219,18/02/202512:39:08,2024-2025,O,219,18/02/202512:39:08,null,null,0.16,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,25/02/202517:35:58,null,PC,S
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,1.06,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,5.9,2024-2025,371131205162,15/03/202500:00:00,1,01/03/2025 00:00:00,15/03/2025 00:00:00,21/03/202500:00:00,1,5.9,null,null,null,1,5.9,IGST 18%,null,null,7,null,null,7,null,Y,6,18/03/202517:11:06,Y,6,18/03/202517:11:06,A,46,19/03/202510:29:10,219,18/03/202514:54:27,2024-2025,O,219,18/03/202514:54:27,null,null,0,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,26/03/202516:42:08,null,PC,S
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,942.6,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,5420.41,2024-2025,371131205483,31/03/202500:00:00,2,16/03/2025 00:00:00,31/03/2025 00:00:00,05/04/202500:00:00,1,5420.41,null,null,null,1,5420.41,IGST 18%,null,null,6396,null,null,6396,null,Y,6,02/04/202515:46:36,Y,6,02/04/202515:46:36,A,46,08/04/202514:37:02,219,02/04/202514:09:27,2024-2025,O,219,02/04/202514:09:27,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,PC,null
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,1721.35,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,9898.0,2023-2024,37114000203277,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,1,9898.0,null,null,null,1,9898.0,IGST 18%,null,null,11680,null,null,11680,null,Y,6,02/11/202319:08:34,Y,6,02/11/202319:08:34,A,1,07/11/202312:00:56,130,02/11/202314:44:40,2023-2024,O,130,02/11/202314:44:40,null,null,4.95,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,10/11/202315:41:38,null,PC,S
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,5821.33,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,33473.0,2023-2024,37114000203540,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,1,33473.0,null,null,null,1,33473.0,IGST 18%,null,null,39498,null,null,39498,null,Y,49,17/11/202315:27:57,Y,49,17/11/202315:27:57,A,49,17/11/202316:56:24,130,17/11/202314:16:42,2023-2024,O,130,17/11/202314:16:42,null,null,16.74,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,23/11/202316:02:29,null,PC,S
PipeInfra,18-1-1-18-1804-10000182,K,null,null,null,K,null,null,1,PC,null,null,null,null,null,0,null,null,null,null,null,5.75,0.0,0.0,0.0,0.0,56.0,2023-2024,37114000203799,30/11/202300:00:00,2,16/11/2023 00:00:00,30/11/2023 00:00:00,06/12/202300:00:00,1,56.0,null,null,null,1,56.0,IGST 18%,null,null,66,null,null,66,null,Y,6,04/12/202312:55:54,Y,6,04/12/202312:55:54,A,113,05/12/202311:27:37,130,03/12/202317:00:16,2023-2024,O,130,03/12/202317:00:16,null,null,0.03,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/12/202312:07:32,null,PC,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,TC,134108.36,null,null,null,null,null,null,93.27,null,null,null,null,1.2508287E7,0.0,0.0,0.0,0.0,2023-2024,37114000201713,15/07/202300:00:00,1,01/07/2023 00:00:00,15/07/2023 00:00:00,20/07/202300:00:00,1,1.2508287E7,null,null,null,1,1.2508287E7,IGST 12%,null,null,14009281,null,null,14009281,null,Y,6,18/07/202322:36:44,Y,6,18/07/202322:36:44,A,6,19/07/202315:28:57,23,18/07/202315:13:31,2023-2024,O,23,18/07/202315:13:31,null,null,6254.14,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,28/07/202314:14:56,null,TP,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,TC,119717.88,null,null,null,null,null,null,93.27,null,null,null,null,1.1166087E7,0.0,0.0,0.0,0.0,2023-2024,37114000201905,31/07/202300:00:00,2,16/07/2023 00:00:00,31/07/2023 00:00:00,05/08/202300:00:00,1,1.1166087E7,null,null,null,1,1.1166087E7,IGST 12%,null,null,12506017,null,null,12506017,null,Y,6,02/08/202318:47:46,Y,6,02/08/202318:47:46,A,6,03/08/202311:32:48,23,02/08/202316:59:31,2023-2024,O,23,02/08/202316:59:31,null,null,5583.04,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,03/08/202313:52:35,null,TP,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,TC,6097.52,null,null,null,null,null,null,93.27,null,null,null,null,568716.0,0.0,0.0,0.0,0.0,2023-2024,37114000202513,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,1,568716.0,null,null,null,1,568716.0,IGST 12%,null,null,636962,null,null,636962,null,Y,6,18/09/202320:47:35,Y,6,18/09/202320:47:35,A,6,20/09/202319:32:29,130,18/09/202316:29:14,2023-2024,O,130,18/09/202316:29:14,null,null,284.36,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,21/09/202310:44:18,null,TP,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,TC,5995.19,null,null,null,null,null,null,93.27,null,null,null,null,559171.0,0.0,0.0,0.0,0.0,2023-2024,37114000202705,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,1,559171.0,null,null,null,1,559171.0,IGST 12%,null,null,626272,null,null,626272,null,Y,6,04/10/202310:41:49,Y,6,04/10/202310:41:49,A,6,09/10/202310:49:47,130,03/10/202318:12:13,2023-2024,O,130,03/10/202318:12:13,null,null,279.59,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,09/10/202311:54:10,null,TP,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,TC,37781.43,null,null,null,null,null,null,80.15,null,null,null,null,3028182.0,0.0,0.0,0.0,0.0,2022-2023,37114000202801,15/01/202300:00:00,1,01/01/2023 00:00:00,15/01/2023 00:00:00,20/01/202300:00:00,1,3028182.0,null,null,null,1,3028182.0,IGST 12%,null,null,3391564,null,null,3391564,null,Y,6,30/01/202322:52:27,Y,6,30/01/202322:52:27,A,6,09/02/202312:56:47,113,17/01/202315:40:07,2022-2023,O,113,17/01/202315:40:07,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP,null
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,TC,62934.82,null,null,null,null,null,null,93.27,null,null,null,null,5869931.0,0.0,0.0,0.0,0.0,2023-2024,37114000202941,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,1,5869931.0,null,null,null,1,5869931.0,IGST 12%,null,null,6574323,null,null,6574323,null,Y,6,17/10/202319:26:08,Y,6,17/10/202319:26:08,A,6,19/10/202323:02:02,130,17/10/202317:20:10,2023-2024,O,130,17/10/202317:20:10,null,null,2934.97,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,30/10/202317:40:46,null,TP,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,IC,null,null,null,49.84,null,null,null,null,null,46.64,null,null,0.0,0.0,2325.0,0.0,0.0,2023-2024,37114000202942,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,1,2325.0,null,null,null,1,2325.0,IGST 12%,null,null,2604,null,null,2604,null,Y,6,17/10/202319:27:34,Y,6,17/10/202319:27:34,A,6,19/10/202322:57:57,130,17/10/202317:52:31,2023-2024,O,130,17/10/202317:52:31,null,null,1.16,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,30/10/202317:41:13,null,PI,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,TC,84879.73,null,null,null,null,null,null,93.27,null,null,null,null,7916732.0,0.0,0.0,0.0,0.0,2023-2024,37114000203235,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,1,7916732.0,null,null,null,1,7916732.0,IGST 12%,null,null,8866740,null,null,8866740,null,Y,6,02/11/202318:56:48,Y,6,02/11/202318:56:48,A,49,03/11/202314:03:36,130,02/11/202314:25:59,2023-2024,O,130,02/11/202314:25:59,null,null,3958.37,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,03/11/202315:44:17,null,TP,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,TC,66502.85,null,null,null,null,null,null,93.27,null,null,null,null,6202721.0,0.0,0.0,0.0,0.0,2023-2024,37114000203492,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,1,6202721.0,null,null,null,1,6202721.0,IGST 12%,null,null,6947048,null,null,6947048,null,Y,49,17/11/202315:09:58,Y,49,17/11/202315:09:58,A,49,17/11/202316:55:02,130,17/11/202313:33:17,2023-2024,O,130,17/11/202313:33:17,null,null,3101.36,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,23/11/202316:02:51,null,TP,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,IC,null,null,null,119.6,null,null,null,null,null,46.64,null,null,0.0,0.0,5578.0,0.0,0.0,2023-2024,37114000203493,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,1,5578.0,null,null,null,1,5578.0,IGST 12%,null,null,6247,null,null,6247,null,Y,49,17/11/202315:11:39,Y,49,17/11/202315:11:39,A,49,17/11/202316:55:12,130,17/11/202313:36:03,2023-2024,O,130,17/11/202313:36:03,null,null,2.79,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,23/11/202316:02:55,null,PI,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,TC,11449.51,null,null,null,null,null,null,93.27,null,null,null,null,1067896.0,0.0,0.0,0.0,0.0,2023-2024,37114000204654,31/01/202400:00:00,2,16/01/2024 00:00:00,31/01/2024 00:00:00,06/02/202400:00:00,1,1067896.0,null,null,null,1,1067896.0,IGST 12%,null,null,1196044,null,null,1196044,null,Y,6,05/02/202412:50:25,Y,6,05/02/202412:50:25,A,6,05/02/202414:40:07,23,05/02/202412:11:48,2023-2024,O,23,05/02/202412:11:48,null,null,533.95,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/02/202416:13:27,null,TP,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,TC,11540.45,null,null,null,null,null,null,93.27,null,null,null,null,1076378.0,0.0,0.0,0.0,0.0,2023-2024,37114000204886,15/02/202400:00:00,1,01/02/2024 00:00:00,15/02/2024 00:00:00,22/02/202400:00:00,1,1076378.0,null,null,null,1,1076378.0,IGST 12%,null,null,1205543,null,null,1205543,null,Y,6,19/02/202419:19:17,Y,6,19/02/202419:19:17,A,6,20/02/202411:52:01,23,19/02/202415:36:42,2023-2024,O,23,19/02/202415:36:42,null,null,538.19,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,20/02/202414:00:00,null,TP,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,TC,10898.7,null,null,null,null,null,null,93.27,null,null,null,null,1016522.0,0.0,0.0,0.0,0.0,2023-2024,37114000205113,29/02/202400:00:00,2,16/02/2024 00:00:00,29/02/2024 00:00:00,06/03/202400:00:00,1,1016522.0,null,null,null,1,1016522.0,IGST 12%,null,null,1138505,null,null,1138505,null,Y,6,04/03/202415:43:20,Y,6,04/03/202415:43:20,A,6,05/03/202410:15:24,23,03/03/202422:50:01,2023-2024,O,23,03/03/202422:50:01,null,null,508.26,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/03/202411:44:29,null,TP,S
PipeInfra,18-1-1-18-1804-10000183,R,null,null,null,R,null,null,1,TC,1605.96,null,null,null,null,null,null,93.27,null,null,null,null,149788.0,0.0,0.0,0.0,0.0,2023-2024,37114000205321,15/03/202400:00:00,1,01/03/2024 00:00:00,15/03/2024 00:00:00,21/03/202400:00:00,1,149788.0,null,null,null,1,149788.0,IGST 12%,null,null,167763,null,null,167763,null,Y,6,19/03/202418:33:11,Y,6,19/03/202418:33:11,A,46,26/03/202416:28:20,23,19/03/202418:23:42,2023-2024,O,23,19/03/202418:23:42,null,null,74.89,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,26/03/202416:58:20,null,TP,S
PipeInfra,1-1-1804-1462S1-0-1-0-2,C,null,null,null,C,null,null,1,TC,24507.87,null,null,null,null,null,null,42.04,null,null,null,null,1030310.7,0.0,0.0,0.0,0.0,2025-2026,371131202465,15/08/202500:00:00,1,01/08/2025 00:00:00,15/08/2025 00:00:00,21/08/202500:00:00,1,1030310.7,null,null,null,1,1030310.7,CGST 6%@ SGST 6%,null,null,1153948,null,null,1153948,null,Y,6,17/08/202512:34:16,Y,6,17/08/202512:34:16,A,46,18/08/202515:50:11,219,17/08/202511:41:01,2025-2026,O,219,17/08/202511:41:01,null,null,515.16,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,25/08/202517:46:55,null,TP,S
PipeInfra,1-1-1804-1462S1-0-1-0-2,C,null,null,null,C,null,null,1,IC,null,null,161.88,null,null,null,null,null,21.02,null,null,null,0.0,3402.68,0.0,0.0,0.0,2025-2026,371131202466,15/08/202500:00:00,1,01/08/2025 00:00:00,15/08/2025 00:00:00,21/08/202500:00:00,1,3402.68,null,null,null,1,3402.68,CGST 6%@ SGST 6%,null,null,3811,null,null,3811,null,Y,6,17/08/202513:44:55,Y,6,17/08/202513:44:55,A,46,18/08/202515:49:34,219,17/08/202512:51:58,2025-2026,O,219,17/08/202512:51:58,null,null,1.7,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,25/08/202517:49:26,null,NI,S
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,TC,9809.75,null,null,null,null,null,null,80.08,null,null,null,null,785565.22,0.0,0.0,0.0,0.0,2024-2025,371131203788,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,1,785565.22,null,null,null,1,785565.22,CGST 6%@ SGST 6%,null,null,879833,null,null,879833,null,Y,6,17/01/202516:49:17,Y,6,17/01/202516:49:17,A,46,20/01/202514:33:56,113,17/01/202513:27:02,2024-2025,O,113,17/01/202513:27:02,null,null,392.78,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,20/01/202517:33:26,null,TP,S
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,IC,null,null,16.33,549.69,246.89,null,null,null,40.04,40.04,40.04,null,0.0,9885.54,653.85,22009.73,0.0,2024-2025,371131203789,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,1,32549.120000000003,null,null,null,1,32549.120000000003,CGST 6%@ SGST 6%,null,null,36455,null,null,36455,null,Y,6,17/01/202516:10:11,Y,6,17/01/202516:10:11,A,46,20/01/202514:34:55,113,17/01/202513:34:16,2024-2025,O,113,17/01/202513:34:16,null,null,16.27,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,20/01/202517:35:25,null,NI-PI-UR,S
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,TC,10382.35,null,null,null,null,null,null,80.08,null,null,null,null,831418.76,0.0,0.0,0.0,0.0,2024-2025,371131204075,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,1,831418.76,null,null,null,1,831418.76,CGST 6%@ SGST 6%,null,null,931189,null,null,931189,null,Y,6,04/02/202516:21:13,Y,6,04/02/202516:21:13,A,46,05/02/202510:59:45,219,04/02/202514:00:25,2024-2025,O,219,04/02/202514:00:25,null,null,415.71,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/02/202514:27:02,null,TP,S
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,IC,null,null,290.63,760.81,130.04,null,null,null,40.04,40.04,40.04,null,0.0,11636.77,30462.68,5206.77,0.0,2024-2025,371131204076,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,1,47306.22,null,null,null,1,47306.22,CGST 6%@ SGST 6%,null,null,52983,null,null,52983,null,Y,6,04/02/202516:26:50,Y,6,04/02/202516:26:50,A,46,05/02/202511:00:16,219,04/02/202514:03:53,2024-2025,O,219,04/02/202514:03:53,null,null,23.65,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/02/202514:26:30,null,NI-PI-UR,S
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,TC,13517.69,null,null,null,null,null,null,80.08,null,null,null,null,1082496.4,0.0,0.0,0.0,0.0,2024-2025,371131204530,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,21/02/202500:00:00,1,1082496.4,null,null,null,1,1082496.4,CGST 6%@ SGST 6%,null,null,1212396,null,null,1212396,null,Y,6,18/02/202515:59:28,Y,6,18/02/202515:59:28,A,46,19/02/202511:22:23,219,18/02/202512:54:10,2024-2025,O,219,18/02/202512:54:10,null,null,541.25,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,25/02/202517:35:34,null,TP,S
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,IC,null,null,4.43,143.58,null,null,null,null,40.04,40.04,null,null,0.0,177.37,5748.47,0.0,0.0,2024-2025,371131204531,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,21/02/202500:00:00,1,5925.84,null,null,null,1,5925.84,CGST 6%@ SGST 6%,null,null,6637,null,null,6637,null,Y,6,18/02/202516:03:28,Y,6,18/02/202516:03:28,A,46,19/02/202511:22:49,219,18/02/202513:05:19,2024-2025,O,219,18/02/202513:05:19,null,null,2.96,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,25/02/202517:35:29,null,NI-PI,S
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,TC,11639.06,null,null,null,null,null,null,80.08,null,null,null,null,932056.28,0.0,0.0,0.0,0.0,2024-2025,371131204632,28/02/202500:00:00,2,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/202500:00:00,1,932056.28,null,null,null,1,932056.28,CGST 6%@ SGST 6%,null,null,1043903,null,null,1043903,null,Y,6,04/03/202519:02:01,Y,6,04/03/202519:02:01,A,46,05/03/202512:07:30,219,04/03/202511:21:32,2024-2025,O,219,04/03/202511:21:32,null,null,466.03,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/03/202512:37:43,null,TP,S
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,IC,null,null,null,106.23,null,null,null,null,null,40.04,null,null,0.0,0.0,4253.58,0.0,0.0,2024-2025,371131204633,28/02/202500:00:00,2,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/202500:00:00,1,4253.58,null,null,null,1,4253.58,CGST 6%@ SGST 6%,null,null,4764,null,null,4764,null,Y,6,04/03/202518:55:55,Y,6,04/03/202518:55:55,A,46,05/03/202512:05:26,219,04/03/202512:36:13,2024-2025,O,219,04/03/202512:36:13,null,null,2.13,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/03/202512:37:11,null,PI,S
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,TC,13125.52,null,null,null,null,null,null,80.08,null,null,null,null,1051092.0,0.0,0.0,0.0,0.0,2024-2025,371131204912,15/03/202500:00:00,1,01/03/2025 00:00:00,15/03/2025 00:00:00,21/03/202500:00:00,1,1051092.0,null,null,null,1,1051092.0,CGST 6%@ SGST 6%,null,null,1177223,null,null,1177223,null,Y,6,18/03/202517:13:26,Y,6,18/03/202517:13:26,A,46,19/03/202510:29:39,219,18/03/202514:17:39,2024-2025,O,219,18/03/202514:17:39,null,null,525.55,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,26/03/202517:49:53,null,TP,S
PipeInfra,1-1-1804-452S1-0-9-2-2,C,null,null,null,C,null,null,1,IC,null,null,38.99,34.43,null,null,null,null,0,0,null,null,0.0,1561.43,1378.81,0.0,0.0,2024-2025,371131204913,15/03/202500:00:00,1,01/03/2025 00:00:00,15/03/2025 00:00:00,21/03/202500:00:00,1,2940.24,null,null,null,1,2940.24,CGST 6%@ SGST 6%,null,null,3293,null,null,3293,null,Y,6,18/03/202517:13:53,Y,6,18/03/202517:13:53,A,46,19/03/202510:30:10,219,18/03/202514:20:04,2024-2025,O,219,18/03/202514:20:04,null,null,1.47,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,26/03/202517:49:29,null,NI-PI,S
