

<<START>>,<<FMS_BUY_DAILY_BUYER_NOM>>,,,,,, 	(11-APR-2025 16:12:37)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,1, 0, 0,825004, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825012, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825012, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825012, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825012, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825012, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825012, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825012, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825011, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825016, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825016, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825016, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825016, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825018, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825018, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825019, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825019, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825019, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825019, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825018, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825019, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825019, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825019, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825018, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825019, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825019, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825015, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825009, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825010, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825008, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,1, 0, 0,825007, 4,D, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:12:38)	 (Not Inserted)
