

<<START>>,<<FMS_TRADER_CONT_PLANT>>,,,,,,, 	(04-JUN-2025 09:18:02)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,61, 0, 0,823093,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,61, 0, 0,824022,2,2,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,61, 0, 0,824022,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,61, 0, 0,824022,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,61, 0, 0,824023,2,2,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,61, 0, 0,824023,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,61, 0, 0,824023,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,211, 0, 0,823094,1,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,211, 0, 0,823094,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,159, 0, 0,823095,1,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,159, 0, 0,823095,0,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,186, 0, 0,823096,1,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,186, 0, 0,823096,0,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,166, 0, 0,823097,5,1,T, 	(04-JUN-2025 09:18:03)
2,166, 0, 0,823098,5,1,T, 	(04-JUN-2025 09:18:03)
2,166, 0, 0,823097,4,1,T, 	(04-JUN-2025 09:18:03)
2,166, 0, 0,823098,4,1,T, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,166, 0, 0,823097,3,1,T, 	(04-JUN-2025 09:18:03)
2,166, 0, 0,823098,3,1,T, 	(04-JUN-2025 09:18:03)
2,null, , ,,,2,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,2,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,166, 0, 0,823097,2,1,T, 	(04-JUN-2025 09:18:03)
2,166, 0, 0,823098,2,1,T, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,166, 0, 0,823097,1,1,T, 	(04-JUN-2025 09:18:03)
2,166, 0, 0,823098,1,1,T, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,166, 0, 0,823097,0,1,T, 	(04-JUN-2025 09:18:03)
2,166, 0, 0,823098,0,1,T, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,166, 0, 0,824024,1,1,T, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,166, 0, 0,824024,0,1,T, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,64, 0, 0,823099,2,2,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,64, 0, 0,823099,1,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,64, 0, 0,823099,0,1,D, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,81, 0, 0,824025,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,181, 0, 0,824026,1,1,I, 	(04-JUN-2025 09:18:03)
2,181, 0, 0,824026,0,1,I, 	(04-JUN-2025 09:18:03)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,null, , ,,,1,, 	(04-JUN-2025 09:18:03)	 (Not Inserted)
2,268, 0, 0,821001, D,03/06/2021 00:00:00,18,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822031, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822032, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822033, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822034, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822035, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822036, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822037, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,278, 0, 0,823100, D,31/08/2023 00:00:00,170,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,278, 0, 0,823101, D,21/07/2023 00:00:00,18,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,278, 0, 0,823102, D,21/07/2023 00:00:00,18,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,278, 0, 0,823103, T,05/12/2023 00:00:00,170,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,278, 0, 0,823104, D,20/09/2023 00:00:00,154,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822038, I,15/12/2022 00:00:00,154,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822039, I,15/12/2022 00:00:00,154,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822040, I,11/11/2022 00:00:00,154,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,1, 0, 0,822041, I,28/10/2022 00:00:00,154,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,20, 0, 0,822042, D,08/06/2022 00:00:00,18,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,20, 0, 0,821002, D,02/10/2021 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,20, 0, 0,821003, T,02/10/2021 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,20, 0, 0,821004, D,19/08/2021 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,20, 0, 0,821005, D,19/08/2021 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,15, 0, 0,822043, D,20/06/2022 00:00:00,18,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,15, 0, 0,822044, D,30/08/2022 00:00:00,44,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,15, 0, 0,822045, D,01/07/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,15, 0, 0,822046, D,28/04/2022 00:00:00,6,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)
2,51, 0, 0,822047, D,07/06/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:03)

TOTAL DATA IN EXCEL : 1891,,,,,,,, 	(04-JUN-2025 09:18:03)
 

TOTAL DATA INSERTED : 507,,,,,,,, 	(04-JUN-2025 09:18:03)
 

TOTAL SKIPPED DATA 1384,,,,,,,, 	(04-JUN-2025 09:18:03)
 
<<END>><<FMS_TRADER_CONT_PLANT>>,,,,,,,, 	(04-JUN-2025 09:18:03)
 

<<START>>,<<FMS_TRADER_CONT_PLANT_CHRG>>,,,,,, 	(04-JUN-2025 09:18:10)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,154, 0, 0,823091, 0,D, 	(04-JUN-2025 09:18:10)
2,154, 0, 0,823091, 0,D, 	(04-JUN-2025 09:18:10)
2,154, 0, 0,823091, 0,D, 	(04-JUN-2025 09:18:10)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(04-JUN-2025 09:18:10)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(04-JUN-2025 09:18:10)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(04-JUN-2025 09:18:10)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(04-JUN-2025 09:18:10)
2,154, 0, 0,823090, 1,D, 	(04-JUN-2025 09:18:10)
2,154, 0, 0,823090, 1,D, 	(04-JUN-2025 09:18:10)
2,154, 0, 0,823090, 1,D, 	(04-JUN-2025 09:18:10)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(04-JUN-2025 09:18:10)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(04-JUN-2025 09:18:10)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(04-JUN-2025 09:18:10)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(04-JUN-2025 09:18:10)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(04-JUN-2025 09:18:10)	 (Not Inserted)

TOTAL DATA IN EXCEL : 15,,,,,,, 	(04-JUN-2025 09:18:10)
 

TOTAL DATA INSERTED : 5,,,,,,, 	(04-JUN-2025 09:18:10)
 

TOTAL SKIPPED DATA 10,,,,,,, 	(04-JUN-2025 09:18:10)
 
<<END>><<FMS_TRADER_CONT_PLANT_CHRG>> 	(04-JUN-2025 09:18:10)
 

<<START>>,<<FMS_TRADER_BILLING_DTL>>,,,,,, 	(04-JUN-2025 09:18:15)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,1, 0, 0,823001, 2,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823001, 2,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823001, 2,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823001, 2,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823001, 1,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823001, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,, , ,, ,, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823002, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823002, 1,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823002, 1,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823002, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823002, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823002, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823002, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823003, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823003, 1,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823003, 1,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823003, 1,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823003, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823003, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823003, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823003, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,, , ,, ,, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823004, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823004, 1,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823004, 1,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823004, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823005, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,824008, 1,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,824008, 1,D, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823005, 1,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823005, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823005, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823005, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823005, 0,I, 	(04-JUN-2025 09:18:15)	 (Not Inserted)
2,1, 0, 0,823006, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823006, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823007, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823007, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823008, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823008, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823009, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823009, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823010, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823010, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823011, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823012, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823013, 2,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823013, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823013, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823014, 2,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823014, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823014, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823015, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823015, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,824001, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,824001, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,824002, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,824002, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,824003, 1,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,824003, 0,I, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823016, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823017, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823018, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823019, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823020, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823021, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823022, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823023, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823024, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823025, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823026, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823027, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823028, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823029, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823030, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823031, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823032, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823033, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823034, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823035, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823036, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823037, 4,D, 	(04-JUN-2025 09:18:15)
2,1, 0, 0,823038, 4,D, 	(04-JUN-2025 09:18:15)
