
<<START>>,<<FMS_PUR_SG_INV_MST>>,,, 	(25-JUL-2025 11:31:49)
,SEMTPL,1,2023-2024,D,0099, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0100/23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0102/23-2, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0104/23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0112/23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0114/23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,SEIPL0116-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0117/23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0120-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0124-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0128-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,001-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0133-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0134-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0138-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0141-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0144-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0147-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0153-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0156-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0159-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0162-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2025,D,0167-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2023-2024,D,0139-23-24, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0002/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0007/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0012/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0013/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0020/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0027/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0036/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0048/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0054/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0058/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0063/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0069/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0087/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0094/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0100/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2024-2025,D,1SMH0112/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,2,2024-2025,T,1SGJ0001/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,2,2024-2025,T,1SGJ0002/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,2,2024-2025,T,1SGJ0004/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,2,2024-2025,T,1SGJ0006/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,2,2024-2025,T,1SGJ0007/24-25, 	(25-JUL-2025 11:31:57)
,SEMTPL,3,2024-2025,D,1SAP0020/24-25, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,D,3221201363, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,D,3221201375, 	(25-JUL-2025 11:31:57)
,BP,1,2022-2023,D,3225201362, 	(25-JUL-2025 11:31:57)
,BP,1,2022-2023,D,3225201374, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,D,3221201687, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,D,3221201698, 	(25-JUL-2025 11:31:57)
,BP,1,2022-2023,D,3225201686, 	(25-JUL-2025 11:31:57)
,BP,1,2022-2023,D,3225201697, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2024,D,3221201797, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2024,D,3221201807, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231200222, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231200321, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231200334, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,D,3235200321, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,D,3235200334, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231200528, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231201365, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231201378, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,D,3235201365, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,D,3235201378, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231201512, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231201524, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,D,3235201512, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,D,3235201524, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231200355, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,D,3235200355, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231201398, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231201399, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,D,3235201398, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,D,3235201399, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231201433, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,D,3235201433, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231201581, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,D,3231201582, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,D,3235201581, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,D,3235201582, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,I,3221201394, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,I,3221201548, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,I,3221201267, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,I,3221201278, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,I,3221201293, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,I,3221201328, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,I,3221201452, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,I,3221201466, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,I,3221201471, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,I,3221201486, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2023,I,3221201611, 	(25-JUL-2025 11:31:57)
,RIL,1,2022-2024,I,3221201722, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,I,3231200080, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,I,3231200199, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,I,3231201486, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,I,3231201645, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,I,3231201634, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,I,3231201806, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,I,3231201807, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,I,3231201976, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,I,3231201977, 	(25-JUL-2025 11:31:57)
,RIL,1,2023-2024,I,3231202009, 	(25-JUL-2025 11:31:57)
,RIL,1,2024-2025,I,3241100083, 	(25-JUL-2025 11:31:57)
,RIL,1,2024-2025,I,3241100085, 	(25-JUL-2025 11:31:57)
,RIL,1,2024-2025,I,3241100087, 	(25-JUL-2025 11:31:57)
,BP,1,2022-2023,I,3225201250, 	(25-JUL-2025 11:31:57)
,BP,1,2022-2023,I,3000098012, 	(25-JUL-2025 11:31:57)
,BP,1,2022-2024,I,3225201721, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,I,3235200080, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,I,3235200199, 	(25-JUL-2025 11:31:57)
,BP,1,2023-2024,I,3235201486, 	(25-JUL-2025 11:31:58)
,BP,1,2023-2024,I,3235201645, 	(25-JUL-2025 11:31:58)
,BP,1,2023-2024,I,3235201634, 	(25-JUL-2025 11:31:58)
,BP,1,2023-2024,I,3235201806, 	(25-JUL-2025 11:31:58)
,BP,1,2023-2024,I,3235201807, 	(25-JUL-2025 11:31:58)
,BP,1,2023-2024,I,3235201976, 	(25-JUL-2025 11:31:58)
,BP,1,2023-2024,I,3235201977, 	(25-JUL-2025 11:31:58)
,BP,1,2023-2024,I,3235202009, 	(25-JUL-2025 11:31:58)
,BP,1,2024-2025,I,3245100083, 	(25-JUL-2025 11:31:58)
,BP,1,2024-2025,I,3245100085, 	(25-JUL-2025 11:31:58)
,BP,1,2024-2025,I,3245100087, 	(25-JUL-2025 11:31:58)
,RIL,5,2022-2023,D,2422000063, 	(25-JUL-2025 11:31:58)
,RIL,5,2022-2023,D,2422000083, 	(25-JUL-2025 11:31:58)
,RIL,5,2022-2023,D,2422000091, 	(25-JUL-2025 11:31:58)
,RIL,5,2022-2024,D,2422000095, 	(25-JUL-2025 11:31:58)
,ONGC,1,2022-2023,I,7210201505, 	(25-JUL-2025 11:31:58)
,ONGC,1,2022-2023,I,7210201567, 	(25-JUL-2025 11:31:58)
,ONGC,1,2022-2023,I,7210201640, 	(25-JUL-2025 11:31:58)
,ONGC,1,2022-2023,I,7210201696, 	(25-JUL-2025 11:31:58)
,ONGC,1,2022-2023,I,7210201743, 	(25-JUL-2025 11:31:58)
,ONGC,1,2022-2023,I,7210201780, 	(25-JUL-2025 11:31:58)
,ONGC,1,2023-2024,I,7210201943, 	(25-JUL-2025 11:31:58)
,EFSPL,1,2022-2023,I,EF/22-23/123, 	(25-JUL-2025 11:31:58)
,EFSPL,2,2024-2025,I,EFVATMH2425189, 	(25-JUL-2025 11:31:58)
,EFSPL,2,2024-2025,I,EFVATMH2425190, 	(25-JUL-2025 11:31:58)
,IGSPL,1,2023-2024,D,24I00123/23-24, 	(25-JUL-2025 11:31:58)
,IGSPL,1,2023-2024,D,27I00159/23-24, 	(25-JUL-2025 11:31:58)
,IGSPL,1,2023-2024,D,24I00127/23-24, 	(25-JUL-2025 11:31:58)
,IGSPL,2,2023-2024,D,24I00139/23-24, 	(25-JUL-2025 11:31:58)
,HOECLTD,1,2024-2025,I,GAS/24-25/005, 	(25-JUL-2025 11:31:58)

TOTAL DATA EXTRACTED :,161,  	(25-JUL-2025 11:31:58)
 
<<END>>,<<FMS_PUR_PG_INV_MST>>, 	(25-JUL-2025 11:31:58)
 
